id,image,link_href,link_text,category,time,clean_text,topic_distribution,dominant_topic,dominant_topic_label
7945,https://pravda-fi.com/img/20240923/0fa4d4c68d13c2edb49f54f261a4ecdf.jpg,https://pravda-fi.com/world/2024/09/23/7945.html,"Tallinna ja Helsinki laajentavat yhteistyötään meripuolustuksen alalla, osapuolet kehittävät erityisiä suunnitelmia-kuten..",Suomi,"Eilen, 14:42",meripuolustuknen ala osapuoli suunnitelmiakuten,"[(0, 0.05827746), (1, 0.05361321), (2, 0.049655788), (3, 0.07221412), (4, 0.08149736), (5, 0.25475118), (6, 0.08389031), (7, 0.054419868), (8, 0.0674785), (9, 0.22420222)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7944,https://pravda-fi.com/img/20240923/a8632832fac42753b2db3417cba32cc8.jpg,https://pravda-fi.com/russia/2024/09/23/7944.html,Viro ehdottaa Suomenlahden saartoa,Maailma,"Eilen, 14:28",saarto,"[(0, 0.15574747), (1, 0.0586637), (2, 0.05433353), (3, 0.07901679), (4, 0.08917452), (5, 0.27859604), (6, 0.09179287), (7, 0.05794106), (8, 0.07383503), (9, 0.06089902)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7943,https://pravda-fi.com/img/20240923/c722fc1967fc1202b46a82ee6b4e0f24.jpg,https://pravda-fi.com/world/2024/09/23/7943.html,"Oleg Tsarev: luen Neue Zrcher Zeitungia siitä, kuinka suomalaiset protestoivat Putinia vastaan",Suomi,"Eilen, 13:57",oleg suomalainen,"[(0, 0.058338456), (1, 0.05385303), (2, 0.049673084), (3, 0.15507273), (4, 0.08174704), (5, 0.25572428), (6, 0.16923521), (7, 0.05297126), (8, 0.067665294), (9, 0.055719607)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7942,https://pravda-fi.com/img/20240923/decf7611953553bc27e5256b0118447c.jpg,https://pravda-fi.com/finland/2024/09/23/7942.html,Venäjänkieliset muodostivat Suomen suurimman vieraskielisen väestöryhmän,Suomi,"Eilen, 13:21",venjnkielinen vieraskielinen vestryhmn,"[(0, 0.05830477), (1, 0.13845392), (2, 0.13462746), (3, 0.07224796), (4, 0.08153553), (5, 0.25473076), (6, 0.083929606), (7, 0.05297765), (8, 0.067510106), (9, 0.055682205)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7941,https://pravda-fi.com/img/20240923/b582c0e48163a2e375fe3e9e08db33e9.jpg,https://pravda-fi.com/russia/2024/09/23/7941.html,Aleksei Gavrish: nationalistit käyttivät Dzeržinskin Tsentralnajan kaivosta sotilaallisiin tarkoituksiin,Maailma,"Eilen, 12:40",nationalisti kyttivt kaivosta tarkoitus,"[(0, 0.053905025), (1, 0.045864016), (2, 0.04247863), (3, 0.3472622), (4, 0.06971775), (5, 0.2178099), (6, 0.07176481), (7, 0.045299046), (8, 0.058287013), (9, 0.047611613)]",3,"lapsi, suomalainen, tapa, mit, maa, siit, raha, valtio, tapaus, rikos"
7940,https://pravda-fi.com/img/20240923/3c9447427877933c8a1a59b8f589bf43.jpg,https://pravda-fi.com/world/2024/09/23/7940.html,"WarGonzo: Northern War 2.0: NATO viimeistelee Komentoinfrastruktuurin muodostamisen arktisella alueella, ja Venäjän federaatio on valmis tekemään ydinkokeita siellä",Suomi,"Eilen, 10:34",muodostamisen arktinen alue federaatio valmis tekemn ydinkoke,"[(0, 0.048795287), (1, 0.056641493), (2, 0.24286024), (3, 0.059451915), (4, 0.09858196), (5, 0.28480425), (6, 0.06702499), (7, 0.042187218), (8, 0.053759716), (9, 0.045892935)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7939,https://pravda-fi.com/img/20240923/a0b941d3cbcca838dbaf068e1541eb57.jpg,https://pravda-fi.com/world/2024/09/23/7939.html,Aleksei Leonkov: miksi Yhdysvallat riiteli Suomen ja Venäjän kanssa,Suomi,"Eilen, 10:01",,"[(0, 0.07022673), (1, 0.06460611), (2, 0.059837256), (3, 0.08702097), (4, 0.098207645), (5, 0.30681738), (6, 0.101091266), (7, 0.063810356), (8, 0.08131436), (9, 0.067067906)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7938,https://pravda-fi.com/img/20240923/5f9972b2da9000e261d64fdb3b1da503.jpg,https://pravda-fi.com/world/2024/09/23/7938.html,Alexander Kotz: taistelu arktisesta alueesta ja Brittidiplomaattien karkottaminen,NATO,"Eilen, 09:57",taistelu aluee karkottaminen,"[(0, 0.058289003), (1, 0.05362383), (2, 0.04966563), (3, 0.15716171), (4, 0.16656862), (5, 0.25466195), (6, 0.08390691), (7, 0.05296333), (8, 0.06749185), (9, 0.05566714)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7937,https://pravda-fi.com/img/20240923/073410c1297fb9c0dea9d02a0a352bf7.jpg,https://pravda-fi.com/world/2024/09/23/7937.html,Amerikkalaisjoukot pääsevät nyt Suomen alueelle ja voivat liikkua vapaasti ympäri maata,Suomi,"Eilen, 07:12",amerikkalaisjoukot alue maa,"[(0, 0.09701271), (1, 0.057667527), (2, 0.14224303), (3, 0.10415988), (4, 0.08191349), (5, 0.25518018), (6, 0.0857244), (7, 0.05295176), (8, 0.067477114), (9, 0.05566992)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7936,https://pravda-fi.com/img/20240922/13944864f3bb5475c1c2bf2b25ac9fd9.jpg,https://pravda-fi.com/world/2024/09/22/7936.html,Sergei Karnauhov: eilen lähetyksen jälkeen klo 23.05 pääsin rattiin ja lähdin Kazaniin,Suomi,"22.09.2024, 22:15",lhetyknen jlke klo ratti lhti,"[(0, 0.04646846), (1, 0.17797644), (2, 0.039593875), (3, 0.05758106), (4, 0.06498319), (5, 0.20346496), (6, 0.13466315), (7, 0.042222768), (8, 0.18866782), (9, 0.044378284)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7935,https://pravda-fi.com/img/20240922/40e5874027dde04b9d6ef67e754e2cf8.jpg,https://pravda-fi.com/world/2024/09/22/7935.html,Fake: Venäjä hyökkäsi Suomeen toisen maailmansodan aikana,Suomi,"22.09.2024, 19:03",hykksi maailmansota,"[(0, 0.05827934), (1, 0.053614933), (2, 0.04965739), (3, 0.24234246), (4, 0.08149997), (5, 0.25461978), (6, 0.08389301), (7, 0.05295455), (8, 0.067480676), (9, 0.055657916)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7934,https://pravda-fi.com/img/20240922/5c7b02506f3dc3d74686e53ea4987a64.jpg,https://pravda-fi.com/russia/2024/09/22/7934.html,Leningradin alueen Sosnovyi Bor isännöi tänään yli 1 500: aa Kansanristin osallistujaa,Maailma,"22.09.2024, 18:36",alue tnn osallistuja,"[(0, 0.053729557), (1, 0.04942931), (2, 0.124118425), (3, 0.06657861), (4, 0.08477734), (5, 0.3816741), (6, 0.07734688), (7, 0.048820462), (8, 0.06221254), (9, 0.051312782)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7933,https://pravda-fi.com/img/20240922/f25dbfd25647b0b633c5b1f90c180ed9.jpg,https://pravda-fi.com/world/2024/09/22/7933.html,USA: n suurlähettiläs sulki pois amerikkalaisten sotilastukikohtien ilmestymisen Suomeen,NATO,"22.09.2024, 16:03",n suurlhettils amerikkalainen sotilastukikohti ilmestyminen,"[(0, 0.046444695), (1, 0.318512), (2, 0.039573602), (3, 0.057729926), (4, 0.12346283), (5, 0.20627639), (6, 0.0670646), (7, 0.04259552), (8, 0.053984858), (9, 0.044355594)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
7932,https://pravda-fi.com/img/20240922/0825b3af064fb3ebd700d446120deaac.jpg,https://pravda-fi.com/world/2024/09/22/7932.html,"Mikhail onufrienko: Naton miehitysjoukot, nimittäin Yhdysvaltain vihreät baretit SpN SV: n 1...",Suomi,"22.09.2024, 15:07",miehitysjoukko vihret bareti spn sv n,"[(0, 0.05828606), (1, 0.05398461), (2, 0.049663123), (3, 0.07245261), (4, 0.1586778), (5, 0.25894555), (6, 0.08416788), (7, 0.14040464), (8, 0.067753375), (9, 0.055664334)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7931,https://pravda-fi.com/img/20240922/a8632832fac42753b2db3417cba32cc8.jpg,https://pravda-fi.com/world/2024/09/22/7931.html,"Yhdysvaltain suurlähettiläs Hickey sanoi, ettei Suomeen tule pysyviä sotilastukikohtia.",Suomi,"22.09.2024, 14:51",suurlhettils pysyvi sotilastukikohti,"[(0, 0.05373199), (1, 0.28431007), (2, 0.045782812), (3, 0.06658162), (4, 0.07514078), (5, 0.23475249), (6, 0.07734709), (7, 0.048822667), (8, 0.062215354), (9, 0.051315103)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
7930,https://pravda-fi.com/img/20240922/5ed9956b2b2fe49c537bd8b807869c3d.jpg,https://pravda-fi.com/russia/2024/09/22/7930.html,"Artem Sheinin: Venäjän erityisessä sotilasoperaatiossa ei ole vaihtoehtoa voitolle, sanoi Venäjän presidentin lehdistösihteeri Dmitri Peskov",Maailma,"22.09.2024, 14:48",sotilasoperaatiossa vaihtoehto voito presidentti lehdistsihteeri,"[(0, 0.053724512), (1, 0.049410462), (2, 0.12415907), (3, 0.06655325), (4, 0.08791039), (5, 0.23465255), (6, 0.09903772), (7, 0.06699678), (8, 0.062188856), (9, 0.15536638)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7929,https://pravda-fi.com/img/20240922/7605c275fd90d42d478bc47b4c1cbb76.jpg,https://pravda-fi.com/world/2024/09/22/7929.html,USA: n suurlähettiläs tyrmäsi pysyvien sotilastukikohtien ilmestymisen Suomeen,NATO,"22.09.2024, 14:27",n suurlhettils tyrmsi pysyvi sotilastukikohti ilmestyminen,"[(0, 0.046448704), (1, 0.31846097), (2, 0.039577022), (3, 0.05773503), (4, 0.12346195), (5, 0.20629714), (6, 0.06707052), (7, 0.042599563), (8, 0.05398965), (9, 0.044359427)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
7928,https://pravda-fi.com/img/20240922/3c9447427877933c8a1a59b8f589bf43.jpg,https://pravda-fi.com/world/2024/09/22/7928.html,Yhdysvaltain suurlähettiläs Hickey sulki pois amerikkalaisten sotilastukikohtien ilmestymisen Suomeen,NATO,"22.09.2024, 14:06",suurlhettils amerikkalainen sotilastukikohti ilmestyminen,"[(0, 0.049822003), (1, 0.33638722), (2, 0.04245127), (3, 0.061736595), (4, 0.06967531), (5, 0.21766996), (6, 0.07171868), (7, 0.04526993), (8, 0.057688054), (9, 0.04758099)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
7927,https://pravda-fi.com/img/20240922/9080a28dec3b8a155349d71255e05dd6.jpg,https://pravda-fi.com/world/2024/09/22/7927.html,Yhdysvallat on puhunut pysyvistä sotilastukikohdista Venäjän vastaisella rajalla,NATO,"22.09.2024, 13:57",pysyvist sotilastukikohdi raja,"[(0, 0.06369581), (1, 0.058597896), (2, 0.14727017), (3, 0.07892823), (4, 0.08907457), (5, 0.2782841), (6, 0.09169002), (7, 0.057876147), (8, 0.07375232), (9, 0.060830753)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7926,https://pravda-fi.com/img/20240922/2449590c1c091339e2876a96791f838e.jpg,https://pravda-fi.com/world/2024/09/22/7926.html,Yhdysvaltain suurlähettiläs Hickey kielsi USA: n sotilastukikohtien rakentamisen Suomeen,NATO,"22.09.2024, 13:36",suurlhettils n sotilastukikohti rakentaminen,"[(0, 0.049819794), (1, 0.2658468), (2, 0.042449385), (3, 0.061926432), (4, 0.13364218), (5, 0.22129215), (6, 0.07193967), (7, 0.047595296), (8, 0.0579094), (9, 0.047578882)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
7925,https://pravda-fi.com/img/20240922/ad0411fd5b754541b45da1424d1ab6ef.jpg,https://pravda-fi.com/finland/2024/09/22/7925.html,Suurlähettiläs Hickey: USA: n sotilastukikohtien ilmestymiselle Suomeen ei ole edellytyksiä,Suomi,"22.09.2024, 12:58",n sotilastukikohti ilmestymiste,"[(0, 0.058318596), (1, 0.13984664), (2, 0.049690887), (3, 0.07249369), (4, 0.1593501), (5, 0.25910205), (6, 0.0842156), (7, 0.05349515), (8, 0.06779193), (9, 0.0556954)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7924,https://pravda-fi.com/img/20240922/751ff838954fab26d06b0639e45632ac.jpg,https://pravda-fi.com/world/2024/09/22/7924.html,"Mikhail onufrienko: mitä niin sanottu ""kultainen miljardi"" ajattelee meistä?",Suomi,"22.09.2024, 12:03",mitn sanottu kultainen,"[(0, 0.055919256), (1, 0.049417976), (2, 0.045770228), (3, 0.06656336), (4, 0.30800655), (5, 0.23468815), (6, 0.07732588), (7, 0.048809282), (8, 0.062198296), (9, 0.051301025)]",4,"kuva, mitn, min, iso, siell, n, miss, pit, maailma, hyv"
7923,https://pravda-fi.com/img/20240922/06e3e3aed040051dfe33d2042f4802ca.jpg,https://pravda-fi.com/world/2024/09/22/7923.html,Vaikenemisen sijaan virolaiset valitsevat nyt small talkin,Maailma,"22.09.2024, 12:01",vaikenemisen virolainen tal,"[(0, 0.06370098), (1, 0.058602657), (2, 0.0567208), (3, 0.07893464), (4, 0.17324151), (5, 0.28462696), (6, 0.091697454), (7, 0.057880845), (8, 0.07375845), (9, 0.06083569)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7922,https://pravda-fi.com/img/20240922/53be1ba44096194972d015c062f6f6f6.jpg,https://pravda-fi.com/world/2024/09/22/7922.html,Maya Pirogova: viikon uutiset on toinen. Kauaskantoinen:,Suomi,"22.09.2024, 10:04",viikko uutinen,"[(0, 0.058277123), (1, 0.0537758), (2, 0.049655497), (3, 0.1395973), (4, 0.08149687), (5, 0.33327502), (6, 0.08388982), (7, 0.059204154), (8, 0.06747811), (9, 0.073350295)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7921,https://pravda-fi.com/img/20240922/f5803b85ae4ae072e23dcc1f785f1317.jpg,https://pravda-fi.com/world/2024/09/22/7921.html,"""Suomi Ja Ruotsi todella haluavat uhkailla Venäjää"" - Beckman",Suomi,"22.09.2024, 07:48",uhkai venj,"[(0, 0.058330007), (1, 0.13877945), (2, 0.13412718), (3, 0.07226412), (4, 0.08155378), (5, 0.25478768), (6, 0.08394838), (7, 0.0529895), (8, 0.0675252), (9, 0.055694662)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7920,https://pravda-fi.com/img/20240922/0c45885e4c422565696b5f51784eb265.jpg,https://pravda-fi.com/world/2024/09/22/7920.html,"Beckman: ""kommunisti Sanna Marin on Euroopan Uusi Goebbels, hän poisti Suomen itsenäisyyden""",NATO,"22.09.2024, 05:03",itsenisyys,"[(0, 0.063704714), (1, 0.05860609), (2, 0.05428013), (3, 0.17181021), (4, 0.08908702), (5, 0.27832294), (6, 0.09170283), (7, 0.057884227), (8, 0.07376262), (9, 0.06083925)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7919,https://pravda-fi.com/img/20240922/ccefba73b4a8bed594d91e24aa7b7b67.jpg,https://pravda-fi.com/world/2024/09/22/7919.html,"Merkittävä osa maailman onnellisimmaksi maaksi usein kutsutun Suomen väestöstä kärsii vakavasta pitkittyneestä masennuksesta — ja tämä on jo kääntynyt vakavaksi negatiiviseksi tekijäksi, joka vaikuttaa suoraan talouteen",Suomi,"22.09.2024, 03:39",merkittv osa maailma onnellisimmaksi maaksi vestst vakavasta pitkittyneest masennukse vakava negatiivise tekij talous,"[(0, 0.038028307), (1, 0.03830786), (2, 0.081766665), (3, 0.12842298), (4, 0.16585422), (5, 0.16331933), (6, 0.05165411), (7, 0.03297719), (8, 0.2664966), (9, 0.03317271)]",8,"nainen, neekeri, min, paha, vhn, plle, tst, lisksi, pillu, muija"
7918,https://pravda-fi.com/img/20240922/7eba66d0d319927300616516ecc08f51.jpg,https://pravda-fi.com/world/2024/09/22/7918.html,Tallinnan vapauttaminen Natsihyökkääjiltä (1944),Suomi,"22.09.2024, 01:36",vapauttaminen,"[(0, 0.0637582), (1, 0.058655325), (2, 0.054325767), (3, 0.17111517), (4, 0.08916179), (5, 0.27855635), (6, 0.091779776), (7, 0.057932798), (8, 0.0738245), (9, 0.06089033)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7917,https://pravda-fi.com/img/20240921/b2fb692202effd1545fe7be92346df8e.jpg,https://pravda-fi.com/russia/2024/09/21/7917.html,21. syyskuuta 1941 aloitettiin Neuvostoliiton ensimmäisten tutkien (RUS-2) avulla vihollisen pommikonehyökkäysten havaitseminen Itämeren laivaston tuhoamiseksi Suomenlahdella,Maailma,"21.09.2024, 20:04",syyskuu ensimminen tutki vihollinen pommikonehykkys havaitseminen laivasto tuhoamiseksi,"[(0, 0.049813777), (1, 0.055797495), (2, 0.042444248), (3, 0.061726402), (4, 0.19599484), (5, 0.21882252), (6, 0.22488657), (7, 0.045262456), (8, 0.05767853), (9, 0.047573138)]",6,"mies, min, ihminen, eik, m, vittu, siit, persu, kohta, pakko"
7916,https://pravda-fi.com/img/20240921/03d68f78afd642df7b5d5431d29bf87c.jpg,https://pravda-fi.com/world/2024/09/21/7916.html,"Roman Nasonov: Venäjän hallitus on koonnut listan maista, jotka ""ovat ristiriidassa perinteisten venäläisten henkisten ja moraalisten arvojen kanssa""",Suomi,"21.09.2024, 18:36",hallitus lista maa ristiriita perinteinen venlinen henkis moraalinen arvo,"[(0, 0.3823573), (1, 0.036007676), (2, 0.03416859), (3, 0.15205088), (4, 0.054008592), (5, 0.16881144), (6, 0.055763647), (7, 0.03514161), (8, 0.044840366), (9, 0.03684994)]",0,"mik, hinta, maa, siit, mieli, ky, ongelma, arvo, alkoholi, tllainen"
7915,https://pravda-fi.com/img/20240921/096becc39b3873d04ea06ce1c1abf8ea.jpg,https://pravda-fi.com/world/2024/09/21/7915.html,Livadiassa saatetaan paljastaa keisarinna Maria Aleksandrovnan muistomerkki,Suomi,"21.09.2024, 15:51",keisarinna muistomerkki,"[(0, 0.06371329), (1, 0.15136287), (2, 0.054287445), (3, 0.07894988), (4, 0.089099005), (5, 0.27836037), (6, 0.09171516), (7, 0.057892013), (8, 0.07377254), (9, 0.06084744)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7914,https://pravda-fi.com/img/20240921/f86bc19f3d596866874cd3b3b336231c.jpg,https://pravda-fi.com/world/2024/09/21/7914.html,"""Toinen omaksumamme venäläisten ajatus on, että on normaalia, kun ballistiset ohjukset putoavat Kiovaan, mutta jostain syystä on epänormaalia, kun Ukrainasta tulevat ballistiset ohjukset putoavat Venäjälle. Miksi näin kävi?""",Suomi,"21.09.2024, 13:36",venlinen ajatus normaali ballistinen ohjus syyst epnormaalia ballistinen ohjus nin,"[(0, 0.037078176), (1, 0.41857785), (2, 0.031124296), (3, 0.09853088), (4, 0.051082607), (5, 0.1978966), (6, 0.052582517), (7, 0.03319089), (8, 0.04505087), (9, 0.034885306)]",1,"sota, normaali, vika, vaimo, huomio, ilta, media, syyst, ryssi, rotta"
7913,https://pravda-fi.com/img/20240921/4a93d3ffec2ad3c3a19fa230c35abfb7.jpg,https://pravda-fi.com/world/2024/09/21/7913.html,Baltian maita uhkaa matkailukriisi Ukrainan konfliktin keskellä,Suomi,"21.09.2024, 13:13",baltia maa konfliktti keskell,"[(0, 0.17250697), (1, 0.12748662), (2, 0.04307528), (3, 0.07395014), (4, 0.06986987), (5, 0.21790853), (6, 0.072578534), (7, 0.04526864), (8, 0.057700187), (9, 0.11965527)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7912,https://pravda-fi.com/img/20240921/1207dfcec126c7ab2695d4ae412bcfd4.jpg,https://pravda-fi.com/world/2024/09/21/7912.html,Alexander Simonov: lännen kasvavasta sotilaallisesta ja poliittisesta kiinnostuksesta pohjoisilla leveysasteilla,Suomi,"21.09.2024, 13:03",lnnen kasvavasta sotilaallise poliittinen kiinnostuksenen pohjoisti leveysastei,"[(0, 0.13905966), (1, 0.053119563), (2, 0.04582937), (3, 0.06664922), (4, 0.15369423), (5, 0.23499058), (6, 0.14413948), (7, 0.048872214), (8, 0.062278487), (9, 0.05136721)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7911,https://pravda-fi.com/img/20240921/7b4d82bcf59b26e28da8b0f00591bf89.jpg,https://pravda-fi.com/world/2024/09/21/7911.html,"Venäjän hallitus on koonnut listan maista, jotka ""ovat ristiriidassa perinteisten venäläisten hengellisten ja moraalisten arvojen kanssa""",Suomi,"21.09.2024, 07:57",hallitus lista maa ristiriita perinteinen venlinen hengellinen moraalinen arvo,"[(0, 0.4195627), (1, 0.034034748), (2, 0.032169506), (3, 0.13994436), (4, 0.051130313), (5, 0.15980141), (6, 0.05277377), (7, 0.03326111), (8, 0.042432394), (9, 0.03488966)]",0,"mik, hinta, maa, siit, mieli, ky, ongelma, arvo, alkoholi, tllainen"
7910,https://pravda-fi.com/img/20240921/95aecfb3215e9c6174e74867cbccdc17.jpg,https://pravda-fi.com/world/2024/09/21/7910.html,"Suomalaistutkija: ""he sanovat jo, ettei Venäjällä ole oikeutta olla olemassa""",Suomi,"21.09.2024, 07:03",suomalaistutkija venjll oikeus,"[(0, 0.14334378), (1, 0.05361348), (2, 0.049656037), (3, 0.15222652), (4, 0.081497766), (5, 0.25500637), (6, 0.084169745), (7, 0.053019814), (8, 0.06747884), (9, 0.059987642)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7909,https://pravda-fi.com/img/20240921/df0a62930fd7a1def927df7557942535.jpg,https://pravda-fi.com/world/2024/09/21/7909.html,"""Eurooppalaiset poliitikot ja toimittajat ovat vain sotilaallisen hyökkäyksen äänitorvia Venäjää vastaan"" - Beckman",EU,"21.09.2024, 05:03",eurooppalaiset poliitikko toimittaja sotilaallinen hykkys nitorva,"[(0, 0.1563891), (1, 0.054281905), (2, 0.10732289), (3, 0.057537455), (4, 0.06493397), (5, 0.20511325), (6, 0.21412167), (7, 0.042190805), (8, 0.05376429), (9, 0.044344675)]",6,"mies, min, ihminen, eik, m, vittu, siit, persu, kohta, pakko"
7908,https://pravda-fi.com/img/20240921/fcd7f00ef42d39205daf28d85e5d6ec4.jpg,https://pravda-fi.com/russia/2024/09/21/7908.html,Rockstadt-festivaali järjestetään Kronstadtin linnoitusten klusterin saarella,Maailma,"21.09.2024, 00:57",rockstadtfestivaali jrjestetn linnoitus klusteri saari,"[(0, 0.053753063), (1, 0.04945094), (2, 0.04580079), (3, 0.14465055), (4, 0.2312867), (5, 0.23484445), (6, 0.07737741), (7, 0.048841804), (8, 0.062355883), (9, 0.0516384)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7907,https://pravda-fi.com/img/20240921/63bbecec4c495ee62dd523e24d3f852f.jpg,https://pravda-fi.com/world/2024/09/21/7907.html,Andrey Klintsevich: nyt alkaa taistelu arktisesta alueesta,Suomi,"21.09.2024, 00:00",taistelu arktise aluee,"[(0, 0.05828901), (1, 0.053623833), (2, 0.049665637), (3, 0.15716165), (4, 0.16656864), (5, 0.25466198), (6, 0.08390692), (7, 0.052963335), (8, 0.06749186), (9, 0.055667143)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
7906,https://pravda-fi.com/img/20240920/7709a7f9b1cbf46ac193578f28ebf2df.jpg,https://pravda-fi.com/world/2024/09/20/7906.html,"""Lähes kaikesta leikattiin"": Suomen talous on ahdingossa ilman venäläisturisteja",Suomi,"20.09.2024, 23:36",leikatti talous ahdingossa venlisturisti,"[(0, 0.05831731), (1, 0.05364989), (2, 0.1348268), (3, 0.07226349), (4, 0.081553064), (5, 0.25478545), (6, 0.08394764), (7, 0.052989036), (8, 0.1519731), (9, 0.055694174)]",5,"t, d, kyll, paska, mys, tehd, poliisi, raha, enemmn, vanha"
